tweet-avatar-link href,tweet-avatar src,tweet-header-name,tweet-header-handle,tweet-time,tweet-time href,tweet-translate-after,tweet-reply-to,tweet-reply-to 2,tweet-reply-to href,tweet-body-text,tweet-date,tweet-interact-reply,tweet-interact-retweet,tweet-interact-favorite,tweet-interact-more-menu-follow,tweet-interact-more-menu-block,tweet-interact-more-menu-mute-user,tweet-self-thread-button,tweet-self-thread-button href,emoji src,Unnamed: 21,tweet-translated,tweet-body-translated,tweet-body-translated-corrected
https://twitter.com/K95Akmal,https://pbs.twimg.com/profile_images/1475376952164827136/_U-nL7Qx_bigger.jpg,Akmal95K,@K95Akmal,August 15,https://twitter.com/K95Akmal/status/1691412597273448449,View translation,,,,"Ada je movie Kanang Anak Langkau. Bahkan dibuat lebih awal berbanding Mat Kilau. 

Yang perempuan Borneo ni saje buat teruk konon kita racist kepada mereka. 

Terpengaruh sangat konon nak jadi macam black American agaknya",19:32 - 15 Aug 2023  ・ Twitter for Android,0,0,5,Follow @K95Akmal,Block @K95Akmal,Mute @K95Akmal,,,,,TRUE,"There is a Kanang Anak Kankau movie. Even made earlier than Mat Kilau.

The Borneo women just make it worse, they say we are racist to them.

Very influenced to be like a black American I guess","There is a Kanang Anak Kankau movie. Even made earlier than Mat Kilau.

The Borneo women just make it worse, they say we are racist to them.

Very influenced to be like a black American I guess"
https://twitter.com/K95Akmal,https://pbs.twimg.com/profile_images/1475376952164827136/_U-nL7Qx_bigger.jpg,Akmal95K,@K95Akmal,August 15,https://twitter.com/K95Akmal/status/1691412045466664960,View translation,Replying to,@alambarzer,https://twitter.com/alambarzer,"Ada je movie Kanang Anak Langkau. Bahkan dibuat lebih awal berbanding Mat Kilau. 

Yang perempuan tu saje buat teruk konon kita racist kepada mereka. Terpengaruh sangat dgn naratif black American.",19:30 - 15 Aug 2023  ・ Twitter for Android,1,0,1,Follow @K95Akmal,Block @K95Akmal,Mute @K95Akmal,Show thread,https://twitter.com/alambarzer/status/1691386881546809344,,,TRUE,"There is a movie Kanang Anak Skip. Even made earlier than Mat Kilau.

The only thing that makes it worse for women is that we are racist towards them. Very influenced by the black American narrative.","There is a movie Kanang Anak Skip. Even made earlier than Mat Kilau.

The only thing that makes it worse for women is that we are racist towards them. Very influenced by the black American narrative."
https://twitter.com/Haziqmahmur90an,https://pbs.twimg.com/profile_images/1719572957289439232/mfFwxhpo_bigger.jpg,Haziq #DaulatMahkamahSyariah,@Haziqmahmur90an,August 15,https://twitter.com/Haziqmahmur90an/status/1691397633057918976,,,,,"Mat kilau movie singlehandedly helps PN won the PRN. Ytjt

Mat kilau >>",18:33 - 15 Aug 2023  ・ Twitter for Android,0,3,11,Follow @Haziqmahmur90an,Block @Haziqmahmur90an,Mute @Haziqmahmur90an,,,,,FALSE,"Mat kilau movie singlehandedly helps PN won the PRN. Ytjt

Mat kilau >>","Mat kilau movie singlehandedly helps PN won the PRN. Ytjt

Mat kilau >>"
https://twitter.com/loqi38,https://pbs.twimg.com/profile_images/1032652443308326913/6_WXzUmE_bigger.jpg,,@loqi38,August 15,https://twitter.com/loqi38/status/1691343466268352512,View translation,Replying to,@alambarzer,https://twitter.com/alambarzer,"Kalau movie tu ikut betul2 historical facts tentang Mat Kilau, akan 10 kali ganda nampak supremacy sebab memang dia berjuang habis-habisan pon.

Kisah hidup dia sedih kot. He was under-appreciated tbh.",14:58 - 15 Aug 2023  ・ Twitter for iPhone,1,0,7,Follow @loqi38,Block @loqi38,Mute @loqi38,Show thread,https://twitter.com/alambarzer/status/1691326358742556673,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f338.png,,TRUE,"If the film really followed the historical facts about Mat Kilau, it would appear 10 times supremacy because he really fought like hell.

His life story is sad. He was under-appreciated tbh.","If the film really followed the historical facts about Mat Kilau, it would appear 10 times supremacy because he really fought like hell.

His life story is sad. He was under-appreciated tbh."
https://twitter.com/MuhammadFaezee,https://pbs.twimg.com/profile_images/1281094887266344960/9XPcBOYy_bigger.jpg,AkulahJeputPise,@MuhammadFaezee,August 15,https://twitter.com/MuhammadFaezee/status/1691313919640604672,View translation,Replying to,@YazidAiman4,https://twitter.com/YazidAiman4,Mat kilau pn kena. Punya laa bnyak movie lain lg yg ada. Mat kilau satu movie dia blh salahkan. Apa laa nasib raykat Malaysia ni,13:00 - 15 Aug 2023  ・ Twitter for Android,0,0,2,Follow @MuhammadFaezee,Block @MuhammadFaezee,Mute @MuhammadFaezee,Show thread,https://twitter.com/YazidAiman4/status/1691309860129009665,,,TRUE,The gloss mat is fine. There are many other movies available. He can be blamed for the shine of a movie. What is the fate of the people of Malaysia,The Mat Kilau is fine. There are many other movies available. He can be blamed for the Mat Kilau of a movie. What is the fate of the people of Malaysia
https://twitter.com/HakimiAzmi96,https://pbs.twimg.com/profile_images/1638460159499579392/ZryiO-iu_bigger.jpg,Hakimi,@HakimiAzmi96,August 13,https://twitter.com/HakimiAzmi96/status/1690744288156762113,,,,,"Just watched Sultan Agung on Netflix.
I must say every single thing in this movie is far beyond better than Mat Kilau. 

Story telling : 10
Plot : 10
Script :10
Cinematography : 9
Acting : 10",23:17 - 13 Aug 2023  ・ Twitter for Android,0,1,0,Follow @HakimiAzmi96,Block @HakimiAzmi96,Mute @HakimiAzmi96,,,,,FALSE,"Just watched Sultan Agung on Netflix.
I must say every single thing in this movie is far beyond better than Mat Kilau. 

Story telling : 10
Plot : 10
Script :10
Cinematography : 9
Acting : 10","Just watched Sultan Agung on Netflix.
I must say every single thing in this movie is far beyond better than Mat Kilau. 

Story telling : 10
Plot : 10
Script :10
Cinematography : 9
Acting : 10"
https://twitter.com/aniqismaq,https://pbs.twimg.com/profile_images/1404264994586304521/Wwmr3wOv_bigger.jpg,Aniq,@aniqismaq,August 12,https://twitter.com/aniqismaq/status/1690380671200718848,View translation,,,,"Movie Mat Kilau pun laku, kau nak expect apa",23:12 - 12 Aug 2023  ・ Twitter for Android,0,0,0,Follow @aniqismaq,Block @aniqismaq,Mute @aniqismaq,,,,,TRUE,"The film Mat Kilau is also selling well, what do you expect","The film Mat Kilau is also selling well, what do you expect"
https://twitter.com/_dibuuu,https://pbs.twimg.com/profile_images/1716354863662321664/y1riIYdR_bigger.jpg,Adibah,@_dibuuu,August 11,https://twitter.com/_dibuuu/status/1689805179510792192,View translation,,,,Mana yg semangat tengok movie Mat Kilau tu sampai nangis2.,09:05 - 11 Aug 2023  ・ Twitter for iPhone,0,0,0,Follow @_dibuuu,Block @_dibuuu,Mute @_dibuuu,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png,,TRUE,Who is excited to watch the Mat Kilau movie until they cry?,Who is excited to watch the Mat Kilau movie until they cry?
https://twitter.com/hakim_zulk,https://pbs.twimg.com/profile_images/870205252791746560/dYfCTyEF_bigger.jpg,hakim_zulkifly,@hakim_zulk,August 9,https://twitter.com/hakim_zulk/status/1689071548278419457,View translation,Replying to  and,@Izwankhan2,https://twitter.com/Izwankhan2,Saya rasa bukan sebab tu. Rakyat skrg dah pndai pilih..crta yang mengarut xde intipati. Buat apa nak support kan. Contoh movie mat kilau.,08:30 - 9 Aug 2023  ・ Twitter for iPhone,1,0,21,Follow @hakim_zulk,Block @hakim_zulk,Mute @hakim_zulk,Show thread,https://twitter.com/Izwankhan2/status/1689055779691929603,,,TRUE,I don’t think that’s the reason. The people are now ready to vote..nonsensical stories have no essence. What do you want to support? An example of matte film.,I don’t think that’s the reason. The people are now ready to vote..nonsensical stories have no essence. What do you want to support? An example of Mat Kilau film.
https://twitter.com/azriredza,https://pbs.twimg.com/profile_images/1681003965834743808/dYWYOftC_bigger.jpg,azriredza,@azriredza,July 30,https://twitter.com/azriredza/status/1685338559551868928,,,,,"I thought I will never be able to find an even worse film than Mat Kilau: I was wrong. Iceman : The Time Traveller was a total mess and cringefest. How the fuck dud that movie even got released, yuck",01:16 - 30 Jul 2023  ・ Twitter for iPhone,0,0,0,Follow @azriredza,Block @azriredza,Mute @azriredza,,,,,FALSE,"I thought I will never be able to find an even worse film than Mat Kilau: I was wrong. Iceman : The Time Traveller was a total mess and cringefest. How the fuck dud that movie even got released, yuck","I thought I will never be able to find an even worse film than Mat Kilau: I was wrong. Iceman : The Time Traveller was a total mess and cringefest. How the fuck dud that movie even got released, yuck"
https://twitter.com/mhmmdazim_,https://pbs.twimg.com/profile_images/1654573145867837440/fxVZoDj4_bigger.jpg,ciku,@mhmmdazim_,July 28,https://twitter.com/mhmmdazim_/status/1684621356695183361,,Replying to,@hakeemalwiii,https://twitter.com/hakeemalwiii,"fak you men mat kilau haters, mat kilau shat on these movies bro",01:46 - 28 Jul 2023  ・ Twitter for iPhone,0,0,0,Follow @mhmmdazim_,Block @mhmmdazim_,Mute @mhmmdazim_,Show thread,https://twitter.com/hakeemalwiii/status/1684620971079290880,,,FALSE,"fak you men mat kilau haters, mat kilau shat on these movies bro","fak you men mat kilau haters, mat kilau shat on these movies bro"
https://twitter.com/nrlshzwni,https://pbs.twimg.com/profile_images/1506187562393939968/ceGVo6VE_bigger.jpg,Nurul Shazwani,@nrlshzwni,July 26,https://twitter.com/nrlshzwni/status/1684077188570845185,,,,,"Tbh right now, you gimme one podium and i read out what i have, i sound like im in the mat kilau movie sak.",13:44 - 26 Jul 2023  ・ Twitter for Android,0,0,0,Follow @nrlshzwni,Block @nrlshzwni,Mute @nrlshzwni,,,,,FALSE,"Tbh right now, you gimme one podium and i read out what i have, i sound like im in the mat kilau movie sak.","Tbh right now, you gimme one podium and i read out what i have, i sound like im in the mat kilau movie sak."
https://twitter.com/nabillaeiman,https://pbs.twimg.com/profile_images/1539569571447083008/OuC-heRI_bigger.jpg,Nabilla Eiman,@nabillaeiman,July 26,https://twitter.com/nabillaeiman/status/1684064620619902976,View translation,,,,Greta Gerwig’s movies are deffo bukan selera orang Melayu kat Meleisia ni. I guess they’d rather stick to their Mat Kilau movies.,12:54 - 26 Jul 2023  ・ Twitter for iPhone,1,0,1,Follow @nabillaeiman,Block @nabillaeiman,Mute @nabillaeiman,,,,,TRUE,Greta Gerwig’s movies are deffo not to Malay tastes in Meleisia. I guess they’d rather stick to their Mat Kilau movies.,Greta Gerwig’s movies are deffo not to Malay tastes in Meleisia. I guess they’d rather stick to their Mat Kilau movies.
https://twitter.com/sysssun,https://pbs.twimg.com/profile_images/1715597041399930881/z2FkPCow_bigger.jpg,sunsun,@sysssun,July 20,https://twitter.com/sysssun/status/1681928954205331458,View translation,,,,Movie mat kilau yang gitu je pun kutipan tinggi. Polis Evo elok2 berkualiti tak dapat pun kutipan selayaknya. Uhuks,15:28 - 20 Jul 2023  ・ Twitter for iPhone,1,0,0,Follow @sysssun,Block @sysssun,Mute @sysssun,,,,,TRUE,Matte glossy movies like that are also high-grossing. Good quality Evo police can’t even get the collection they deserve. Uhuks,Mat Kilau movies like that are also high-grossing. Good quality Evo police can’t even get the collection they deserve. Uhuks
https://twitter.com/Mviz2023,https://pbs.twimg.com/profile_images/1700676075913961472/bxM8nKNO_bigger.jpg,Muiz with,@Mviz2023,July 20,https://twitter.com/Mviz2023/status/1681916854758158336,,Replying to  and,@salamputra,https://twitter.com/salamputra,"nak lawan action-packed Mat Kilau, memg kalah laa Christopher Nolan.

p/s : Mat Kilau (the film) is not a movie, it’s a piece of #%*^.",14:40 - 20 Jul 2023  ・ Twitter for iPhone,0,0,0,Follow @Mviz2023,Block @Mviz2023,Mute @Mviz2023,Show thread,https://twitter.com/salamputra/status/1681909550008635393,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f5-1f1f8.png,,FALSE,"nak lawan action-packed Mat Kilau, memg kalah laa Christopher Nolan.

p/s : Mat Kilau (the film) is not a movie, it’s a piece of #%*^.","nak lawan action-packed Mat Kilau, memg kalah laa Christopher Nolan.

p/s : Mat Kilau (the film) is not a movie, it’s a piece of #%*^."
https://twitter.com/justNatashya,https://pbs.twimg.com/profile_images/1703688665413939200/4n3S6m8U_bigger.jpg,Natasha,@justNatashya,July 18,https://twitter.com/justNatashya/status/1681094151973240832,View translation,Replying to,@pyromaniac01,https://twitter.com/pyromaniac01,Tengok penerimaan orang kita jugak kot. Just look at what happened at mat kilau movies tu jelah sayang.,08:10 - 18 Jul 2023  ・ Twitter for Android,1,0,0,Follow @justNatashya,Block @justNatashya,Mute @justNatashya,Show thread,https://twitter.com/pyromaniac01/status/1681093749580132352,,,TRUE,"Look at the acceptance of our people. Just look at what happened at mat kilau movies, it’s clear dear.","Look at the acceptance of our people. Just look at what happened at mat kilau movies, it’s clear dear."
https://twitter.com/techjourneyman,https://pbs.twimg.com/profile_images/1373581284400762883/WPuSWYLC_bigger.jpg,techjourneyman,@techjourneyman,July 17,https://twitter.com/techjourneyman/status/1680911912559845376,,Replying to,@TheFunSizeGuy,https://twitter.com/TheFunSizeGuy,"In my experience doing startup is investor will put money in ventures that they can relate with. 

So I guess FINAS people are those who like these kinds of movie, not Star Wars, Shutter Island and Mat Kilau.",20:06 - 17 Jul 2023  ・ Twitter for iPhone,0,0,1,Follow @techjourneyman,Block @techjourneyman,Mute @techjourneyman,Show thread,https://twitter.com/TheFunSizeGuy/status/1680788398246871041,,,FALSE,"In my experience doing startup is investor will put money in ventures that they can relate with. 

So I guess FINAS people are those who like these kinds of movie, not Star Wars, Shutter Island and Mat Kilau.","In my experience doing startup is investor will put money in ventures that they can relate with. 

So I guess FINAS people are those who like these kinds of movie, not Star Wars, Shutter Island and Mat Kilau."
https://twitter.com/sinderellacomot,https://pbs.twimg.com/profile_images/1708188118334222336/RkSFtLDt_bigger.jpg,rara,@sinderellacomot,July 16,https://twitter.com/sinderellacomot/status/1680541891350212608,View translation,Replying to  and,@aefareez,https://twitter.com/aefareez,"Adaaa… aku!!! Movie melayu ada je yg bagus, contohnya PASKAL. POLIS EVO. KURAFAT. MAT KILAU. Dan jgk filem2 arwah mamat khalid.",19:36 - 16 Jul 2023  ・ Twitter for iPhone,0,0,3,Follow @sinderellacomot,Block @sinderellacomot,Mute @sinderellacomot,Show thread,https://twitter.com/aefareez/status/1680460970693640192,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png,,TRUE,"Aaaaa… me!!! There are good Malay movies, for example PASKAL. EVO POLICE. KURAFAT GLOSSY MAT. And also the movies of late mamat khalid.","Aaaaa… me!!! There are good Malay movies, for example PASKAL. EVO POLICE. KURAFAT Mat Kilau. And also the movies of late mamat khalid."
https://twitter.com/hopemeng7_my,https://pbs.twimg.com/profile_images/1690936530452578304/2nh0PnPz_bigger.jpg,hope meng,@hopemeng7_my,July 14,https://twitter.com/hopemeng7_my/status/1679732007239294977,View translation,"Replying to  and ,",@Salim_Iskandar,https://twitter.com/Salim_Iskandar,"Semenjak abang tengok movie mat kilau, bahasa abang sudah banyak meningkat....",13:58 - 14 Jul 2023  ・ Twitter for Android,0,0,1,Follow @hopemeng7_my,Block @hopemeng7_my,Mute @hopemeng7_my,Show thread,https://twitter.com/Salim_Iskandar/status/1612110084628443140,,,TRUE,"Ever since I watched the movie Mat Kilau, my language has improved a lot....","Ever since I watched the movie Mat Kilau, my language has improved a lot...."
https://twitter.com/Leoness247,https://pbs.twimg.com/profile_images/1584032994742140928/6j09I1Et_bigger.jpg,Nur of 7th Heaven,@Leoness247,July 9,https://twitter.com/Leoness247/status/1677827209522995200,,"Replying to  and ,",@wankash82,https://twitter.com/wankash82,"Where ? We were in MMU Theater competitions together. Perempuan Itu (lama tak tgk TV especially Malay drama) is it Isma’s ? Years dah I never followed, last Malay stories I watched was Mat Kilau & the aviation movie tu.",07:49 - 9 Jul 2023  ・ Twitter for Android,1,0,0,Follow @Leoness247,Block @Leoness247,Mute @Leoness247,Show thread,https://twitter.com/wankash82/status/1582197304177483778,,,FALSE,"Where ? We were in MMU Theater competitions together. Perempuan Itu (lama tak tgk TV especially Malay drama) is it Isma’s ? Years dah I never followed, last Malay stories I watched was Mat Kilau & the aviation movie tu.","Where ? We were in MMU Theater competitions together. Perempuan Itu (lama tak tgk TV especially Malay drama) is it Isma’s ? Years dah I never followed, last Malay stories I watched was Mat Kilau & the aviation movie tu."
